"날짜","종가","오픈","고가","저가","변동 %"
"2018년 07월 27일","1.7345","1.7372","1.7443","1.7222","-0.13%"
"2018년 07월 26일","1.7367","1.7301","1.7381","1.7242","0.38%"
"2018년 07월 25일","1.7302","1.7210","1.7353","1.7127","0.48%"
"2018년 07월 24일","1.7219","1.7130","1.7295","1.7018","0.53%"
"2018년 07월 23일","1.7129","1.7086","1.7241","1.7061","0.34%"
"2018년 07월 20일","1.7071","1.7102","1.7184","1.7040","-0.20%"
"2018년 07월 19일","1.7106","1.7326","1.7489","1.7089","-1.29%"
"2018년 07월 18일","1.7329","1.7241","1.7358","1.7209","0.54%"
"2018년 07월 17일","1.7236","1.7366","1.7373","1.7208","-0.70%"
"2018년 07월 16일","1.7357","1.7369","1.7387","1.7296","-0.10%"
"2018년 07월 13일","1.7375","1.7331","1.7517","1.7296","0.28%"
"2018년 07월 12일","1.7326","1.7267","1.7403","1.7204","0.30%"
"2018년 07월 11일","1.7275","1.7192","1.7364","1.7167","0.51%"
"2018년 07월 10일","1.7188","1.7110","1.7253","1.7053","0.44%"
"2018년 07월 09일","1.7113","1.6984","1.7127","1.6897","0.78%"
"2018년 07월 06일","1.6980","1.7042","1.7088","1.6929","-0.41%"
"2018년 07월 05일","1.7050","1.7125","1.7214","1.7006","-0.48%"
"2018년 07월 04일","1.7133","1.7174","1.7234","1.7031","-0.14%"
"2018년 07월 03일","1.7157","1.7005","1.7213","1.6903","0.86%"
"2018년 07월 02일","1.7010","1.7053","1.7169","1.7004","-0.24%"
"2018년 06월 29일","1.7051","1.7269","1.7281","1.6977","-1.24%"
"2018년 06월 28일","1.7265","1.7385","1.7422","1.7244","-0.70%"
"2018년 06월 27일","1.7387","1.7449","1.7504","1.7309","-0.36%"
"2018년 06월 26일","1.7449","1.7467","1.7570","1.7434","-0.10%"
"2018년 06월 25일","1.7466","1.7424","1.7537","1.7398","0.25%"
"2018년 06월 22일","1.7423","1.7348","1.7533","1.7282","0.43%"
"2018년 06월 21일","1.7349","1.7331","1.7451","1.7263","0.10%"
"2018년 06월 20일","1.7331","1.7371","1.7397","1.7259","-0.22%"
"2018년 06월 19일","1.7369","1.7329","1.7548","1.7318","0.23%"
"2018년 06월 18일","1.7330","1.7437","1.7496","1.7299","-0.63%"
"2018년 06월 15일","1.7440","1.7066","1.7484","1.7042","2.19%"
"2018년 06월 14일","1.7066","1.7121","1.7182","1.7046","-0.29%"
"2018년 06월 13일","1.7116","1.6964","1.7156","1.6932","0.88%"
"2018년 06월 12일","1.6967","1.7008","1.7096","1.6945","-0.23%"
"2018년 06월 11일","1.7006","1.7059","1.7094","1.6975","-0.32%"
"2018년 06월 08일","1.7061","1.6988","1.7105","1.6969","0.43%"
"2018년 06월 07일","1.6988","1.6995","1.7087","1.6933","-0.02%"
"2018년 06월 06일","1.6992","1.6910","1.7009","1.6817","0.46%"
"2018년 06월 05일","1.6914","1.6955","1.6997","1.6865","-0.25%"
"2018년 06월 04일","1.6956","1.6966","1.7044","1.6915","-0.11%"
"2018년 06월 01일","1.6974","1.7139","1.7150","1.6932","-0.95%"
"2018년 05월 31일","1.7136","1.7146","1.7204","1.7064","-0.15%"
"2018년 05월 30일","1.7162","1.7242","1.7275","1.7146","-0.38%"
"2018년 05월 29일","1.7227","1.7219","1.7317","1.7155","0.05%"
"2018년 05월 28일","1.7219","1.7260","1.7260","1.7150","-0.24%"
"2018년 05월 25일","1.7261","1.7257","1.7308","1.7155","0.03%"
"2018년 05월 24일","1.7256","1.7290","1.7437","1.7238","-0.20%"
"2018년 05월 23일","1.7291","1.7247","1.7366","1.7166","0.26%"
"2018년 05월 22일","1.7247","1.6908","1.7268","1.6844","1.95%"
"2018년 05월 21일","1.6917","1.6970","1.7075","1.6915","-0.27%"
"2018년 05월 18일","1.6963","1.7110","1.7124","1.6932","-0.86%"
"2018년 05월 17일","1.7110","1.7071","1.7169","1.7053","0.14%"
"2018년 05월 16일","1.7086","1.7099","1.7159","1.7022","-0.01%"
"2018년 05월 15일","1.7088","1.7123","1.7222","1.6949","-0.21%"
"2018년 05월 14일","1.7124","1.7268","1.7316","1.7079","-0.64%"
"2018년 05월 11일","1.7235","1.7112","1.7327","1.7096","0.78%"
"2018년 05월 10일","1.7102","1.7019","1.7112","1.6849","0.52%"
"2018년 05월 09일","1.7014","1.7000","1.7111","1.6980","0.07%"
"2018년 05월 08일","1.7002","1.7163","1.7174","1.6885","-0.92%"
"2018년 05월 07일","1.7160","1.7261","1.7368","1.7123","-0.59%"
"2018년 05월 04일","1.7262","1.7388","1.7436","1.7254","-0.73%"
"2018년 05월 03일","1.7389","1.7490","1.7497","1.7365","-0.58%"
"2018년 05월 02일","1.7490","1.7476","1.7556","1.7388","0.01%"
"2018년 05월 01일","1.7488","1.7461","1.7521","1.7434","0.21%"
"2018년 04월 30일","1.7452","1.7618","1.7671","1.7413","-0.93%"
"2018년 04월 27일","1.7616","1.7867","1.7910","1.7555","-1.47%"
"2018년 04월 26일","1.7879","1.7923","1.7954","1.7855","-0.22%"
"2018년 04월 25일","1.7919","1.8010","1.8118","1.7915","-0.43%"
"2018년 04월 24일","1.7996","1.7929","1.8008","1.7825","0.37%"
"2018년 04월 23일","1.7930","1.7960","1.8121","1.7900","-0.22%"
"2018년 04월 20일","1.7970","1.7934","1.8017","1.7913","0.25%"
"2018년 04월 19일","1.7925","1.7931","1.7978","1.7795","-0.02%"
"2018년 04월 18일","1.7929","1.7889","1.7948","1.7844","0.22%"
"2018년 04월 17일","1.7889","1.7958","1.7985","1.7876","-0.40%"
"2018년 04월 16일","1.7960","1.7976","1.8081","1.7942","-0.11%"
"2018년 04월 13일","1.7979","1.7948","1.8032","1.7900","0.18%"
"2018년 04월 12일","1.7947","1.7849","1.7988","1.7827","0.54%"
"2018년 04월 11일","1.7850","1.7736","1.7881","1.7730","0.64%"
"2018년 04월 10일","1.7736","1.7704","1.7760","1.7608","0.18%"
"2018년 04월 09일","1.7704","1.7707","1.7738","1.7614","-0.01%"
"2018년 04월 06일","1.7706","1.7596","1.7744","1.7592","0.63%"
"2018년 04월 05일","1.7596","1.7554","1.7652","1.7539","0.23%"
"2018년 04월 04일","1.7556","1.7504","1.7695","1.7477","0.40%"
"2018년 04월 03일","1.7486","1.7466","1.7532","1.7423","0.11%"
"2018년 04월 02일","1.7466","1.7565","1.7606","1.7437","-0.61%"
"2018년 03월 30일","1.7573","1.7605","1.7664","1.7567","-0.18%"
"2018년 03월 29일","1.7604","1.7619","1.7692","1.7529","-0.10%"
"2018년 03월 28일","1.7622","1.7732","1.7741","1.7574","-0.62%"
"2018년 03월 27일","1.7732","1.7796","1.7815","1.7670","-0.32%"
"2018년 03월 26일","1.7789","1.7825","1.7860","1.7704","-0.15%"
"2018년 03월 23일","1.7816","1.7750","1.7860","1.7684","0.36%"
"2018년 03월 22일","1.7752","1.7631","1.7872","1.7625","0.73%"
"2018년 03월 21일","1.7624","1.7564","1.7744","1.7543","0.29%"
"2018년 03월 20일","1.7573","1.7620","1.7632","1.7522","-0.25%"
"2018년 03월 19일","1.7617","1.7591","1.7647","1.7547","0.14%"
"2018년 03월 16일","1.7593","1.7667","1.7712","1.7551","-0.41%"
"2018년 03월 15일","1.7665","1.7702","1.7769","1.7595","-0.20%"
"2018년 03월 14일","1.7701","1.7691","1.7739","1.7604","0.05%"
"2018년 03월 13일","1.7692","1.7636","1.7715","1.7622","0.31%"
"2018년 03월 12일","1.7637","1.7694","1.7738","1.7609","-0.30%"
"2018년 03월 09일","1.7690","1.7719","1.7728","1.7615","-0.16%"
"2018년 03월 08일","1.7718","1.7692","1.7804","1.7672","0.14%"
"2018년 03월 07일","1.7693","1.7727","1.7846","1.7687","-0.19%"
"2018년 03월 06일","1.7727","1.8013","1.8061","1.7698","-1.58%"
"2018년 03월 05일","1.8011","1.8033","1.8098","1.7940","-0.12%"
"2018년 03월 02일","1.8033","1.8174","1.8205","1.8015","-0.77%"
"2018년 03월 01일","1.8173","1.8241","1.8284","1.8140","-0.37%"
"2018년 02월 28일","1.8241","1.8255","1.8316","1.8170","-0.13%"
"2018년 02월 27일","1.8264","1.8227","1.8294","1.8166","0.26%"
"2018년 02월 26일","1.8217","1.8229","1.8258","1.8099","-0.12%"
"2018년 02월 23일","1.8238","1.8260","1.8289","1.8153","-0.06%"
"2018년 02월 22일","1.8249","1.8056","1.8264","1.8052","0.97%"
"2018년 02월 21일","1.8073","1.8060","1.8115","1.8015","0.08%"
"2018년 02월 20일","1.8058","1.7961","1.8105","1.7960","0.58%"
"2018년 02월 19일","1.7954","1.7979","1.8048","1.7925","-0.16%"
"2018년 02월 16일","1.7982","1.7917","1.8034","1.7880","0.27%"
"2018년 02월 15일","1.7933","1.8045","1.8086","1.7915","-0.55%"
"2018년 02월 14일","1.8033","1.8137","1.8169","1.7985","-0.58%"
"2018년 02월 13일","1.8138","1.8102","1.8254","1.8068","0.19%"
"2018년 02월 12일","1.8103","1.7930","1.8135","1.7885","0.84%"
"2018년 02월 09일","1.7953","1.8201","1.8216","1.7951","-1.34%"
"2018년 02월 08일","1.8197","1.8194","1.8260","1.8095","0.01%"
"2018년 02월 07일","1.8195","1.8020","1.8265","1.8011","0.96%"
"2018년 02월 06일","1.8022","1.8179","1.8251","1.8001","-0.79%"
"2018년 02월 05일","1.8166","1.8082","1.8172","1.7952","0.47%"
"2018년 02월 02일","1.8081","1.7906","1.8168","1.7894","0.92%"
"2018년 02월 01일","1.7916","1.7778","1.7992","1.7755","0.84%"
"2018년 01월 31일","1.7767","1.7683","1.7778","1.7551","0.46%"
"2018년 01월 30일","1.7686","1.7742","1.7807","1.7646","-0.33%"
"2018년 01월 29일","1.7744","1.7656","1.7774","1.7620","0.46%"
"2018년 01월 26일","1.7662","1.7775","1.7844","1.7649","-0.64%"
"2018년 01월 25일","1.7775","1.7673","1.7794","1.7564","0.60%"
"2018년 01월 24일","1.7669","1.7611","1.7715","1.7468","0.30%"
"2018년 01월 23일","1.7617","1.7687","1.7805","1.7600","-0.32%"
"2018년 01월 22일","1.7674","1.7549","1.7698","1.7530","0.64%"
"2018년 01월 19일","1.7561","1.7692","1.7709","1.7507","-0.70%"
"2018년 01월 18일","1.7685","1.7586","1.7711","1.7570","0.53%"
"2018년 01월 17일","1.7591","1.7530","1.7719","1.7500","0.30%"
"2018년 01월 16일","1.7538","1.7631","1.7709","1.7531","-0.53%"
"2018년 01월 15일","1.7631","1.7558","1.7777","1.7487","0.42%"
"2018년 01월 12일","1.7557","1.7599","1.7670","1.7520","-0.22%"
"2018년 01월 11일","1.7595","1.7588","1.7645","1.7475","0.06%"
"2018년 01월 10일","1.7584","1.7628","1.7655","1.7484","-0.29%"
"2018년 01월 09일","1.7636","1.7659","1.7692","1.7585","-0.07%"
"2018년 01월 08일","1.7649","1.7521","1.7688","1.7475","0.64%"
"2018년 01월 05일","1.7536","1.7532","1.7623","1.7485","0.00%"
"2018년 01월 04일","1.7536","1.7563","1.7692","1.7504","-0.05%"
"2018년 01월 03일","1.7544","1.7512","1.7667","1.7507","0.08%"
"2018년 01월 02일","1.7530","1.7328","1.7551","1.7221","1.15%"
"2018년 01월 01일","1.7331","1.7345","1.7351","1.7315","-0.08%"
"2017년 12월 29일","1.7345","1.7420","1.7437","1.7315","-0.36%"
"2017년 12월 28일","1.7408","1.7434","1.7478","1.7318","-0.19%"
"2017년 12월 27일","1.7442","1.7392","1.7484","1.7340","0.34%"
"2017년 12월 26일","1.7383","1.7295","1.7395","1.7268","0.51%"
"2017년 12월 25일","1.7294","1.7307","1.7350","1.7249","-0.12%"
"2017년 12월 22일","1.7315","1.7404","1.7425","1.7284","-0.52%"
"2017년 12월 21일","1.7406","1.7446","1.7506","1.7348","-0.16%"
"2017년 12월 20일","1.7434","1.7469","1.7517","1.7334","-0.31%"
"2017년 12월 19일","1.7488","1.7458","1.7547","1.7378","0.17%"
"2017년 12월 18일","1.7458","1.7099","1.7557","1.7054","2.08%"
"2017년 12월 15일","1.7102","1.7058","1.7168","1.7011","0.28%"
"2017년 12월 14일","1.7055","1.6778","1.7116","1.6775","1.64%"
"2017년 12월 13일","1.6780","1.6708","1.6867","1.6668","0.43%"
"2017년 12월 12일","1.6708","1.6601","1.6771","1.6566","0.68%"
"2017년 12월 11일","1.6595","1.6675","1.6702","1.6550","-0.45%"
"2017년 12월 08일","1.6670","1.6688","1.6739","1.6643","-0.11%"
"2017년 12월 07일","1.6689","1.6712","1.6764","1.6630","-0.21%"
"2017년 12월 06일","1.6724","1.6640","1.6806","1.6616","0.49%"
"2017년 12월 05일","1.6642","1.6769","1.6810","1.6616","-0.73%"
"2017년 12월 04일","1.6764","1.6724","1.6840","1.6702","0.23%"
"2017년 12월 01일","1.6725","1.6812","1.6838","1.6631","-0.50%"
"2017년 11월 30일","1.6809","1.6792","1.6937","1.6720","0.05%"
"2017년 11월 29일","1.6800","1.6903","1.6942","1.6723","-0.61%"
"2017년 11월 28일","1.6903","1.7113","1.7115","1.6805","-1.23%"
"2017년 11월 27일","1.7113","1.7120","1.7217","1.7038","-0.05%"
"2017년 11월 24일","1.7121","1.7072","1.7175","1.7058","0.31%"
"2017년 11월 23일","1.7068","1.7152","1.7236","1.7045","-0.45%"
"2017년 11월 22일","1.7145","1.7192","1.7250","1.7104","-0.30%"
"2017년 11월 21일","1.7196","1.7240","1.7299","1.7050","-0.21%"
"2017년 11월 20일","1.7232","1.7449","1.7575","1.7145","-1.33%"
"2017년 11월 17일","1.7465","1.7409","1.7498","1.7349","0.33%"
"2017년 11월 16일","1.7408","1.7463","1.7502","1.7287","-0.33%"
"2017년 11월 15일","1.7466","1.7660","1.7692","1.7414","-1.08%"
"2017년 11월 14일","1.7657","1.7813","1.7828","1.7626","-0.79%"
"2017년 11월 13일","1.7797","1.7719","1.7811","1.7659","0.29%"
"2017년 11월 10일","1.7745","1.7749","1.7797","1.7698","0.05%"
"2017년 11월 09일","1.7737","1.7650","1.7797","1.7624","0.55%"
"2017년 11월 08일","1.7640","1.7546","1.7666","1.7536","0.47%"
"2017년 11월 07일","1.7557","1.7579","1.7616","1.7497","-0.13%"
"2017년 11월 06일","1.7579","1.7599","1.7662","1.7528","-0.08%"
"2017년 11월 03일","1.7593","1.7683","1.7762","1.7547","-0.52%"
"2017년 11월 02일","1.7685","1.7497","1.7744","1.7472","1.08%"
"2017년 11월 01일","1.7496","1.7563","1.7587","1.7451","-0.43%"
"2017년 10월 31일","1.7572","1.7603","1.7609","1.7477","-0.13%"
"2017년 10월 30일","1.7594","1.7709","1.7763","1.7576","-0.71%"
"2017년 10월 27일","1.7720","1.7777","1.7840","1.7712","-0.33%"
"2017년 10월 26일","1.7779","1.7917","1.7932","1.7738","-0.75%"
"2017년 10월 25일","1.7914","1.7885","1.7953","1.7751","0.20%"
"2017년 10월 24일","1.7879","1.7850","1.7905","1.7794","0.16%"
"2017년 10월 23일","1.7850","1.8010","1.8066","1.7849","-0.91%"
"2017년 10월 20일","1.8014","1.8056","1.8142","1.7967","-0.20%"
"2017년 10월 19일","1.8050","1.8117","1.8148","1.8040","-0.39%"
"2017년 10월 18일","1.8120","1.8194","1.8214","1.8038","-0.42%"
"2017년 10월 17일","1.8196","1.8217","1.8306","1.8133","-0.14%"
"2017년 10월 16일","1.8221","1.8079","1.8267","1.8060","0.81%"
"2017년 10월 13일","1.8075","1.8142","1.8173","1.8034","-0.37%"
"2017년 10월 12일","1.8142","1.8076","1.8159","1.8059","0.37%"
"2017년 10월 11일","1.8076","1.8038","1.8115","1.7987","0.23%"
"2017년 10월 10일","1.8034","1.8061","1.8074","1.7876","-0.13%"
"2017년 10월 09일","1.8058","1.8081","1.8091","1.8031","-0.16%"
"2017년 10월 06일","1.8087","1.8187","1.8214","1.8018","-0.48%"
"2017년 10월 05일","1.8175","1.8082","1.8213","1.7973","0.44%"
"2017년 10월 04일","1.8095","1.8060","1.8145","1.7983","0.21%"
"2017년 10월 03일","1.8057","1.7957","1.8083","1.7872","0.58%"
"2017년 10월 02일","1.7952","1.7885","1.7994","1.7843","0.32%"
"2017년 09월 29일","1.7894","1.8043","1.8062","1.7865","-0.77%"
"2017년 09월 28일","1.8032","1.7942","1.8041","1.7896","0.45%"
"2017년 09월 27일","1.7952","1.7905","1.8027","1.7868","0.22%"
"2017년 09월 26일","1.7912","1.8034","1.8105","1.7896","-0.66%"
"2017년 09월 25일","1.8031","1.8115","1.8129","1.7988","-0.46%"
"2017년 09월 22일","1.8115","1.8134","1.8265","1.8084","-0.10%"
"2017년 09월 21일","1.8134","1.8196","1.8273","1.8112","-0.33%"
"2017년 09월 20일","1.8194","1.8094","1.8233","1.8011","0.60%"
"2017년 09월 19일","1.8086","1.8058","1.8105","1.8013","0.07%"
"2017년 09월 18일","1.8073","1.8147","1.8175","1.8010","-0.36%"
"2017년 09월 15일","1.8139","1.8178","1.8227","1.8054","-0.19%"
"2017년 09월 14일","1.8173","1.8070","1.8219","1.7992","0.56%"
"2017년 09월 13일","1.8072","1.8135","1.8181","1.7995","-0.34%"
"2017년 09월 12일","1.8133","1.8151","1.8175","1.8020","-0.08%"
"2017년 09월 11일","1.8148","1.8250","1.8354","1.8141","-0.58%"
"2017년 09월 08일","1.8254","1.8363","1.8463","1.8229","-0.62%"
"2017년 09월 07일","1.8367","1.8326","1.8414","1.8246","0.25%"
"2017년 09월 06일","1.8322","1.8163","1.8358","1.8146","0.86%"
"2017년 09월 05일","1.8166","1.8145","1.8244","1.8071","0.11%"
"2017년 09월 04일","1.8146","1.7932","1.8164","1.7895","1.19%"
"2017년 09월 01일","1.7933","1.7998","1.8051","1.7899","-0.33%"
"2017년 08월 31일","1.7992","1.7800","1.7997","1.7757","1.08%"
"2017년 08월 30일","1.7800","1.7975","1.7997","1.7769","-0.95%"
"2017년 08월 29일","1.7971","1.7807","1.8039","1.7807","0.96%"
"2017년 08월 28일","1.7801","1.7670","1.7830","1.7630","0.72%"
"2017년 08월 25일","1.7673","1.7677","1.7744","1.7617","-0.03%"
"2017년 08월 24일","1.7678","1.7595","1.7709","1.7583","0.44%"
"2017년 08월 23일","1.7600","1.7678","1.7709","1.7598","-0.41%"
"2017년 08월 22일","1.7673","1.7710","1.7725","1.7631","-0.23%"
"2017년 08월 21일","1.7713","1.7640","1.7779","1.7595","0.46%"
"2017년 08월 18일","1.7632","1.7657","1.7705","1.7609","-0.19%"
"2017년 08월 17일","1.7666","1.7604","1.7707","1.7586","0.35%"
"2017년 08월 16일","1.7604","1.7510","1.7686","1.7490","0.54%"
"2017년 08월 15일","1.7510","1.7563","1.7594","1.7469","-0.30%"
"2017년 08월 14일","1.7563","1.7664","1.7698","1.7503","-0.68%"
"2017년 08월 11일","1.7684","1.7619","1.7715","1.7580","0.25%"
"2017년 08월 10일","1.7640","1.7551","1.7717","1.7530","0.36%"
"2017년 08월 09일","1.7576","1.7372","1.7608","1.7337","0.99%"
"2017년 08월 08일","1.7404","1.7268","1.7425","1.7217","0.62%"
"2017년 08월 07일","1.7296","1.7338","1.7386","1.7259","-0.29%"
"2017년 08월 04일","1.7346","1.7372","1.7402","1.7285","-0.31%"
"2017년 08월 03일","1.7400","1.7219","1.7430","1.7219","0.92%"
"2017년 08월 02일","1.7242","1.7135","1.7267","1.7117","0.51%"
"2017년 08월 01일","1.7155","1.7206","1.7296","1.7123","-0.45%"
"2017년 07월 31일","1.7233","1.7170","1.7268","1.7087","0.16%"
"2017년 07월 28일","1.7206","1.7183","1.7348","1.7156","0.01%"
"2017년 07월 27일","1.7204","1.7253","1.7326","1.7143","-0.39%"
"2017년 07월 26일","1.7272","1.7201","1.7288","1.7166","0.26%"
"2017년 07월 25일","1.7228","1.7077","1.7285","1.7065","0.68%"
"2017년 07월 24일","1.7111","1.7161","1.7207","1.7060","-0.40%"
"2017년 07월 21일","1.7180","1.7163","1.7231","1.7095","-0.03%"
"2017년 07월 20일","1.7185","1.7186","1.7260","1.7137","-0.13%"
"2017년 07월 19일","1.7207","1.7137","1.7227","1.7061","0.21%"
"2017년 07월 18일","1.7171","1.7057","1.7218","1.6964","0.48%"
"2017년 07월 17일","1.7089","1.7141","1.7258","1.7048","-0.47%"
"2017년 07월 14일","1.7169","1.7185","1.7240","1.7101","-0.25%"
"2017년 07월 13일","1.7212","1.7140","1.7258","1.7096","0.27%"
"2017년 07월 12일","1.7166","1.7207","1.7271","1.7125","-0.44%"
"2017년 07월 11일","1.7241","1.7216","1.7308","1.7196","-0.04%"
"2017년 07월 10일","1.7248","1.7264","1.7312","1.7182","-0.27%"
"2017년 07월 07일","1.7294","1.7366","1.7420","1.7256","-0.55%"
"2017년 07월 06일","1.7390","1.7296","1.7405","1.7258","0.44%"
"2017년 07월 05일","1.7314","1.7320","1.7386","1.7273","-0.15%"
"2017년 07월 04일","1.7340","1.7347","1.7409","1.7288","-0.13%"
"2017년 07월 03일","1.7363","1.7203","1.7367","1.7142","0.79%"
"2017년 06월 30일","1.7227","1.7232","1.7278","1.7146","-0.12%"
"2017년 06월 29일","1.7248","1.7138","1.7290","1.7124","0.48%"
"2017년 06월 28일","1.7165","1.7170","1.7294","1.7133","-0.16%"
"2017년 06월 27일","1.7192","1.7113","1.7260","1.7112","0.28%"
"2017년 06월 26일","1.7144","1.7131","1.7218","1.7109","-0.12%"
"2017년 06월 23일","1.7165","1.7142","1.7231","1.7110","0.01%"
"2017년 06월 22일","1.7163","1.7164","1.7222","1.7103","-0.12%"
"2017년 06월 21일","1.7183","1.7184","1.7270","1.7149","-0.12%"
"2017년 06월 20일","1.7203","1.7159","1.7262","1.7136","0.14%"
"2017년 06월 19일","1.7179","1.6990","1.7193","1.6937","0.90%"
"2017년 06월 16일","1.7026","1.6954","1.7131","1.6909","0.28%"
"2017년 06월 15일","1.6979","1.6912","1.7124","1.6895","0.26%"
"2017년 06월 14일","1.6935","1.7026","1.7065","1.6874","-0.67%"
"2017년 06월 13일","1.7050","1.7069","1.7118","1.6989","-0.25%"
"2017년 06월 12일","1.7093","1.6933","1.7153","1.6907","0.78%"
"2017년 06월 09일","1.6960","1.6842","1.6981","1.6807","0.56%"
"2017년 06월 08일","1.6865","1.6763","1.6897","1.6727","0.44%"
"2017년 06월 07일","1.6791","1.6688","1.6886","1.6686","0.48%"
"2017년 06월 06일","1.6711","1.6693","1.6780","1.6651","-0.01%"
"2017년 06월 05일","1.6712","1.6655","1.6765","1.6626","0.16%"
"2017년 06월 02일","1.6686","1.6656","1.6759","1.6615","0.00%"
"2017년 06월 01일","1.6686","1.6610","1.6742","1.6589","0.32%"
"2017년 05월 31일","1.6632","1.6628","1.6723","1.6533","-0.17%"
"2017년 05월 30일","1.6661","1.6613","1.6715","1.6595","0.18%"
"2017년 05월 29일","1.6631","1.6615","1.6701","1.6606","-0.05%"
"2017년 05월 26일","1.6640","1.6719","1.6796","1.6609","-0.63%"
"2017년 05월 25일","1.6746","1.6623","1.6781","1.6579","0.56%"
"2017년 05월 24일","1.6652","1.6648","1.6742","1.6621","-0.13%"
"2017년 05월 23일","1.6674","1.6617","1.6842","1.6608","0.20%"
"2017년 05월 22일","1.6640","1.6684","1.6790","1.6592","-0.40%"
"2017년 05월 19일","1.6706","1.6776","1.6847","1.6602","-0.51%"
"2017년 05월 18일","1.6792","1.6721","1.6847","1.6626","0.33%"
"2017년 05월 17일","1.6737","1.6713","1.6828","1.6670","-0.04%"
"2017년 05월 16일","1.6743","1.6711","1.6810","1.6658","0.09%"
"2017년 05월 15일","1.6728","1.6698","1.6785","1.6582","0.07%"
"2017년 05월 12일","1.6717","1.6711","1.6833","1.6682","-0.07%"
"2017년 05월 11일","1.6728","1.6796","1.6878","1.6696","-0.53%"
"2017년 05월 10일","1.6817","1.6758","1.6905","1.6661","0.17%"
"2017년 05월 09일","1.6789","1.6676","1.6833","1.6666","0.52%"
"2017년 05월 08일","1.6702","1.6887","1.6958","1.6659","-1.27%"
"2017년 05월 05일","1.6917","1.6804","1.6956","1.6773","0.57%"
"2017년 05월 04일","1.6821","1.6918","1.6974","1.6758","-0.76%"
"2017년 05월 03일","1.6949","1.6880","1.6981","1.6824","0.24%"
"2017년 05월 02일","1.6908","1.7066","1.7098","1.6855","-1.06%"
"2017년 05월 01일","1.7090","1.7025","1.7106","1.7003","0.19%"
"2017년 04월 28일","1.7058","1.7046","1.7236","1.7000","-0.06%"
"2017년 04월 27일","1.7069","1.7026","1.7137","1.6957","0.15%"
"2017년 04월 26일","1.7043","1.7026","1.7109","1.6929","-0.01%"
"2017년 04월 25일","1.7044","1.7286","1.7350","1.7012","-1.55%"
"2017년 04월 24일","1.7313","1.7351","1.7416","1.7214","-0.31%"
"2017년 04월 21일","1.7366","1.7492","1.7550","1.7344","-0.82%"
"2017년 04월 20일","1.7510","1.7604","1.7673","1.7407","-0.70%"
"2017년 04월 19일","1.7634","1.7588","1.7645","1.7478","0.09%"
"2017년 04월 18일","1.7618","1.7519","1.7805","1.7511","0.38%"
"2017년 04월 17일","1.7552","1.7480","1.7608","1.7441","0.27%"
"2017년 04월 14일","1.7504","1.7429","1.7574","1.7416","0.22%"
"2017년 04월 13일","1.7466","1.7365","1.7533","1.7231","0.47%"
"2017년 04월 12일","1.7385","1.7484","1.7572","1.7333","-0.65%"
"2017년 04월 11일","1.7499","1.7486","1.7643","1.7459","-0.11%"
"2017년 04월 10일","1.7518","1.7303","1.7571","1.7289","1.06%"
"2017년 04월 07일","1.7335","1.7202","1.7379","1.7190","0.59%"
"2017년 04월 06일","1.7234","1.7129","1.7280","1.7105","0.51%"
"2017년 04월 05일","1.7147","1.7006","1.7187","1.6959","0.62%"
"2017년 04월 04일","1.7041","1.6941","1.7108","1.6934","0.41%"
"2017년 04월 03일","1.6971","1.6894","1.7063","1.6824","0.19%"
"2017년 03월 31일","1.6938","1.6835","1.6969","1.6732","0.41%"
"2017년 03월 30일","1.6868","1.6729","1.6921","1.6728","0.63%"
"2017년 03월 29일","1.6762","1.6737","1.6825","1.6686","-0.04%"
"2017년 03월 28일","1.6769","1.6690","1.6823","1.6630","0.32%"
"2017년 03월 27일","1.6716","1.6900","1.6933","1.6661","-1.29%"
"2017년 03월 24일","1.6934","1.6902","1.6973","1.6834","0.00%"
"2017년 03월 23일","1.6934","1.6858","1.7018","1.6819","0.27%"
"2017년 03월 22일","1.6888","1.7018","1.7119","1.6821","-0.86%"
"2017년 03월 21일","1.7035","1.6849","1.7054","1.6843","0.90%"
"2017년 03월 20일","1.6883","1.7030","1.7098","1.6768","-1.00%"
"2017년 03월 17일","1.7053","1.7017","1.7134","1.6995","0.01%"
"2017년 03월 16일","1.7051","1.6903","1.7166","1.6895","0.70%"
"2017년 03월 15일","1.6932","1.7150","1.7199","1.6888","-1.44%"
"2017년 03월 14일","1.7179","1.7187","1.7279","1.7134","-0.26%"
"2017년 03월 13일","1.7223","1.7275","1.7370","1.7143","-0.47%"
"2017년 03월 10일","1.7304","1.7403","1.7460","1.7270","-0.73%"
"2017년 03월 09일","1.7432","1.7372","1.7519","1.7363","0.14%"
"2017년 03월 08일","1.7408","1.7428","1.7509","1.7316","-0.31%"
"2017년 03월 07일","1.7463","1.7430","1.7510","1.7295","0.03%"
"2017년 03월 06일","1.7457","1.7519","1.7652","1.7420","-0.44%"
"2017년 03월 03일","1.7534","1.7531","1.7694","1.7486","-0.09%"
"2017년 03월 02일","1.7549","1.7530","1.7606","1.7446","-0.03%"
"2017년 03월 01일","1.7554","1.7474","1.7680","1.7469","0.33%"
"2017년 02월 28일","1.7497","1.7533","1.7574","1.7283","-0.30%"
"2017년 02월 27일","1.7550","1.7463","1.7619","1.7444","0.40%"
"2017년 02월 24일","1.7480","1.7642","1.7686","1.7429","-1.04%"
"2017년 02월 23일","1.7663","1.7669","1.7783","1.7582","-0.21%"
